编码,日期,促销比率
3007,20150420,0
3007,20150421,0.000
3007,20150422,0.000
3007,20150423,0.000
3007,20150424,0.000
3007,20150425,0
3007,20150426,0.000
3007,20150427,0
3007,20150428,0
3007,20150429,0.333
3007,20150430,0.000
3008,20150101,0.000
3008,20150102,0.000
3008,20150103,0.000
3008,20150104,0.000
3008,20150105,0.000
3008,20150106,0.000
3008,20150107,0.000
3008,20150108,0.000
3008,20150109,0
3008,20150110,0
3008,20150111,0.000
3008,20150112,0.000
3008,20150113,0.000
3008,20150114,1.000
3008,20150115,0.500
3008,20150116,0.000
3008,20150117,0.000
3008,20150118,0.333
3008,20150119,0.333
3008,20150120,0.000
3008,20150121,0.000
3008,20150122,0.000
3008,20150123,0
3008,20150124,0.000
3008,20150125,0.000
3008,20150126,0
3008,20150127,0.000
3008,20150128,1.000
3008,20150129,0.000
3008,20150130,0.000
3008,20150131,0.000
3008,20150201,0.333
3008,20150202,0.000
3008,20150203,0.000
3008,20150204,0
3008,20150205,0.500
3008,20150206,0.000
3008,20150207,0.000
3008,20150208,0.500
3008,20150209,0.000
3008,20150210,0.333
3008,20150211,0.000
3008,20150212,0
3008,20150213,0.000
3008,20150214,0
3008,20150215,1.000
3008,20150216,0.000
3008,20150217,0.000
3008,20150218,0.000
3008,20150219,0
3008,20150220,0
3008,20150221,0
3008,20150222,0
3008,20150223,0
3008,20150224,0
3008,20150225,0
3008,20150226,0.000
3008,20150227,0
3008,20150228,0
3008,20150301,0
3008,20150302,0.000
3008,20150303,0.000
3008,20150304,0.000
3008,20150305,0.000
3008,20150306,0
3008,20150307,0.000
3008,20150308,0.000
3008,20150309,0
3008,20150310,0.000
3008,20150311,0.000
3008,20150312,0.000
3008,20150313,0.000
3008,20150314,0
3008,20150315,0.000
3008,20150316,0
3008,20150317,1.000
3008,20150318,0.000
3008,20150319,0
3008,20150320,0
3008,20150321,0
3008,20150322,0
3008,20150323,0
3008,20150324,0.000
3008,20150325,0.000
3008,20150326,0.000
3008,20150327,0.000
3008,20150328,0
3008,20150329,0.000
3008,20150330,0
3008,20150331,0
3008,20150401,0.000
3008,20150402,0.000
3008,20150403,0
3008,20150404,0.000
3008,20150405,1.000
3008,20150406,0
3008,20150407,0.333
3008,20150408,0.000
3008,20150409,0
3008,20150410,1.000
3008,20150411,0.000
3008,20150412,0.000
3008,20150413,0.000
3008,20150414,0.000
3008,20150415,0.000
3008,20150416,0
3008,20150417,0.500
3008,20150418,0
3008,20150419,0.000
3008,20150420,0.500
3008,20150421,0
3008,20150422,0.333
3008,20150423,0.333
3008,20150424,0.500
3008,20150425,0.000
3008,20150426,0.000
3008,20150427,0
3008,20150428,0
3008,20150429,0
3008,20150430,0
3009,20150101,0
3009,20150102,0
3009,20150103,0
3009,20150104,0
3009,20150105,0
3009,20150106,0
3009,20150107,0
3009,20150108,0
3009,20150109,0
3009,20150110,0
3009,20150111,0
3009,20150112,0.000
3009,20150113,0
3009,20150114,0
3009,20150115,0
3009,20150116,0
3009,20150117,0
3009,20150118,0
3009,20150119,0
3009,20150120,0
3009,20150121,0
3009,20150122,0
3009,20150123,0
3009,20150124,0
3009,20150125,0
3009,20150126,0
3009,20150127,0
3009,20150128,0
3009,20150129,0
3009,20150130,0
3009,20150131,0
3009,20150201,0.000
3009,20150202,0
3009,20150203,0.000
3009,20150204,0
3009,20150205,0
3009,20150206,0
3009,20150207,0.000
3009,20150208,0
3009,20150209,0
3009,20150210,0
3009,20150211,0
3009,20150212,0.000
3009,20150213,0.000
3009,20150214,0
3009,20150215,0
3009,20150216,0
3009,20150217,0
3009,20150218,0
3009,20150219,0
3009,20150220,0
3009,20150221,0
3009,20150222,0
3009,20150223,0
3009,20150224,0
3009,20150225,0
3009,20150226,0
3009,20150227,0
3009,20150228,0
3009,20150301,0.000
3009,20150302,0
3009,20150303,0
3009,20150304,0
3009,20150305,0.000
3009,20150306,0
3009,20150307,0
3009,20150308,0
3009,20150309,0
3009,20150310,0
3009,20150311,0
3009,20150312,0
3009,20150313,0
3009,20150314,0
3009,20150315,0
3009,20150316,0
3009,20150317,0
3009,20150318,0
3009,20150319,0
3009,20150320,0
3009,20150321,0
3009,20150322,0
3009,20150323,0
3009,20150324,0
3009,20150325,0
3009,20150326,0
3009,20150327,0
3009,20150328,0
3009,20150329,0
3009,20150330,0
3009,20150331,0
3009,20150401,0
3009,20150402,0
3009,20150403,0
3009,20150404,0
3009,20150405,0
3009,20150406,0
3009,20150407,0
3009,20150408,0
3009,20150409,0
3009,20150410,0
3009,20150411,0
3009,20150412,0
3009,20150413,0
3009,20150414,0
3009,20150415,0
3009,20150416,0
3009,20150417,0
3009,20150418,0
3009,20150419,0
3009,20150420,0
3009,20150421,0
3009,20150422,0
3009,20150423,0.500
3009,20150424,0
3009,20150425,0
3009,20150426,0
3009,20150427,0
3009,20150428,0
3009,20150429,0
3009,20150430,0
3010,20150101,0.000
3010,20150102,0
3010,20150103,0
3010,20150104,0
3010,20150105,0
3010,20150106,0
3010,20150107,0
3010,20150108,0.000
3010,20150109,0.000
3010,20150110,0
3010,20150111,0.000
3010,20150112,0
3010,20150113,0.000
3010,20150114,0
3010,20150115,0.000
3010,20150116,0
3010,20150117,0
3010,20150118,0
3010,20150119,0.000
3010,20150120,0
3010,20150121,0
3010,20150122,0
3010,20150123,0
3010,20150124,0
3010,20150125,0
3010,20150126,0
3010,20150127,0
3010,20150128,0.000
3010,20150129,0
3010,20150130,0
3010,20150131,0.000
3010,20150201,0.000
3010,20150202,0
3010,20150203,0
3010,20150204,0
3010,20150205,0
3010,20150206,0
3010,20150207,0
3010,20150208,0
3010,20150209,0
3010,20150210,0.000
3010,20150211,0
3010,20150212,0
3010,20150213,0
3010,20150214,0
3010,20150215,0
3010,20150216,0
3010,20150217,0
3010,20150218,0.000
3010,20150219,0
3010,20150220,0
3010,20150221,0
3010,20150222,0
3010,20150223,0
3010,20150224,1.000
3010,20150225,0.000
3010,20150226,0
3010,20150227,0
3010,20150228,0
3010,20150301,0
3010,20150302,0
3010,20150303,0
3010,20150304,0.000
3010,20150305,0.000
3010,20150306,0
3010,20150307,0.000
3010,20150308,0.000
3010,20150309,0
3010,20150310,0
3010,20150311,0
3010,20150312,0.000
3010,20150313,0
3010,20150314,0
3010,20150315,0
3010,20150316,0.000
3010,20150317,0
3010,20150318,0.000
3010,20150319,0.000
3010,20150320,0
3010,20150321,0.000
3010,20150322,0.000
3010,20150323,0.000
3010,20150324,0
3010,20150325,0
3010,20150326,0
3010,20150327,0.000
3010,20150328,1.000
3010,20150329,0
3010,20150330,0
3010,20150331,0
3010,20150401,0
3010,20150402,0
3010,20150403,0.000
3010,20150404,0
3010,20150405,0
3010,20150406,0
3010,20150407,0
3010,20150408,0
3010,20150409,0
3010,20150410,0
3010,20150411,0
3010,20150412,0
3010,20150413,0.000
3010,20150414,0
3010,20150415,0.000
3010,20150416,0
3010,20150417,0.000
3010,20150418,0.000
3010,20150419,0.000
3010,20150420,0.000
3010,20150421,0
3010,20150422,0
3010,20150423,0.000
3010,20150424,0.000
3010,20150425,0
3010,20150426,0.000
3010,20150427,0
3010,20150428,0.000
3010,20150429,0
3010,20150430,0.000
3011,20150101,0.000
3011,20150102,0.000
3011,20150103,0
3011,20150104,0.000
3011,20150105,0
3011,20150106,0
3011,20150107,0.500
3011,20150108,0.000
3011,20150109,0
3011,20150110,0.000
3011,20150111,0
3011,20150112,0.000
3011,20150113,0
3011,20150114,0
3011,20150115,0
3011,20150116,0.000
3011,20150117,0.000
3011,20150118,0.000
3011,20150119,0.000
3011,20150120,0
3011,20150121,0.000
3011,20150122,0.000
3011,20150123,0.000
3011,20150124,0.000
3011,20150125,0
3011,20150126,0
3011,20150127,0.000
3011,20150128,0.000
3011,20150129,0.000
3011,20150130,0.000
3011,20150131,0.000
3011,20150201,0.000
3011,20150202,0
3011,20150203,0.000
3011,20150204,0
3011,20150205,0
3011,20150206,1.000
3011,20150207,0
3011,20150208,0.000
3011,20150209,0.000
3011,20150210,0.000
3011,20150211,1.000
3011,20150212,0.000
3011,20150213,0.000
3011,20150214,0
3011,20150215,0
3011,20150216,0.000
3011,20150217,0.000
3011,20150218,0.000
3011,20150219,0
3011,20150220,0
3011,20150221,0
3011,20150222,0.000
3011,20150223,0
3011,20150224,0
3011,20150225,0.000
3011,20150226,0.000
3011,20150227,0.500
3011,20150228,0
3011,20150301,0.000
3011,20150302,0
3011,20150303,0
3011,20150304,0.000
3011,20150305,0
3011,20150306,0.000
3011,20150307,0
3011,20150308,0.000
3011,20150309,0.000
3011,20150310,0
3011,20150311,0
3011,20150312,0
3011,20150313,0.000
3011,20150314,0
3011,20150315,0.000
3011,20150316,0
3011,20150317,0
3011,20150318,1.000
3011,20150319,0
3011,20150320,0
3011,20150321,0.000
3011,20150322,0
3011,20150323,0
3011,20150324,0
3011,20150325,0
3011,20150326,0
3011,20150327,0.000
3011,20150328,0
3011,20150329,0
3011,20150330,0.000
3011,20150331,0
3011,20150401,0
3011,20150402,0
3011,20150403,0
3011,20150404,0.000
3011,20150405,1.000
3011,20150406,0
3011,20150407,0.000
3011,20150408,1.000
3011,20150409,0
3011,20150410,0.000
3011,20150411,0
3011,20150412,0.000
3011,20150413,0.000
3011,20150414,0
3011,20150415,0.000
3011,20150416,0
3011,20150417,0
3011,20150418,0
3011,20150419,0.000
3011,20150420,0.000
3011,20150421,0.000
3011,20150422,0
3011,20150423,0.000
3011,20150424,0
3011,20150425,0
3011,20150426,0
3011,20150427,0
3011,20150428,0.000
3011,20150429,0
3011,20150430,0
3012,20150101,0
3012,20150102,0
3012,20150103,0
3012,20150104,0
3012,20150105,0.000
3012,20150106,0
3012,20150107,0
3012,20150108,0
3012,20150109,0
3012,20150110,0
3012,20150111,0.000
3012,20150112,0
3012,20150113,0
3012,20150114,0
3012,20150115,0
3012,20150116,0
3012,20150117,0
3012,20150118,0.000
3012,20150119,0
3012,20150120,0
3012,20150121,0
3012,20150122,0
3012,20150123,0
3012,20150124,0
3012,20150125,0
3012,20150126,0
3012,20150127,0
3012,20150128,0
3012,20150129,0
3012,20150130,0
3012,20150131,0
3012,20150201,0
3012,20150202,0
3012,20150203,0
3012,20150204,0
3012,20150205,0
3012,20150206,0
3012,20150207,0.000
3012,20150208,0
3012,20150209,0
3012,20150210,0
3012,20150211,0
3012,20150212,0
3012,20150213,0
3012,20150214,0
3012,20150215,0
3012,20150216,0
3012,20150217,0
3012,20150218,0
3012,20150219,0
3012,20150220,0
3012,20150221,0
3012,20150222,0
3012,20150223,0
3012,20150224,0
3012,20150225,0
3012,20150226,0.000
3012,20150227,0
3012,20150228,0
3012,20150301,0
3012,20150302,0
3012,20150303,0
3012,20150304,0
3012,20150305,0
3012,20150306,0
3012,20150307,0
3012,20150308,0
3012,20150309,0
3012,20150310,0
3012,20150311,0
3012,20150312,0
3012,20150313,0
3012,20150314,0
3012,20150315,0
3012,20150316,0
3012,20150317,0
3012,20150318,0
3012,20150319,0
3012,20150320,0.000
3012,20150321,0.000
3012,20150322,0
3012,20150323,0
3012,20150324,0
3012,20150325,0
3012,20150326,0
3012,20150327,0
3012,20150328,0
3012,20150329,0
3012,20150330,0
3012,20150331,0
3012,20150401,0
3012,20150402,0
3012,20150403,0
3012,20150404,0
3012,20150405,0
3012,20150406,0
3012,20150407,0
3012,20150408,0
3012,20150409,0
3012,20150410,0
3012,20150411,0
3012,20150412,0
3012,20150413,0
3012,20150414,0
3012,20150415,0
3012,20150416,0
3012,20150417,0
3012,20150418,0
3012,20150419,0
3012,20150420,0
3012,20150421,0
3012,20150422,0
3012,20150423,0
3012,20150424,0
3012,20150425,0
3012,20150426,0
3012,20150427,0
3012,20150428,0
3012,20150429,0
3012,20150430,0
3013,20150101,0.000
3013,20150102,0.000
3013,20150103,0.000
3013,20150104,0.000
3013,20150105,0.333
3013,20150106,0.000
3013,20150107,0.333
3013,20150108,0.000
3013,20150109,0
3013,20150110,0.000
3013,20150111,0
3013,20150112,0
3013,20150113,0.000
3013,20150114,0.250
3013,20150115,0.000
3013,20150116,0.000
3013,20150117,0.000
3013,20150118,0.500
3013,20150119,0.000
3013,20150120,1.000
3013,20150121,0.000
3013,20150122,0.000
3013,20150123,0.000
3013,20150124,0.000
3013,20150125,0.000
3013,20150126,0.000
3013,20150127,0.333
3013,20150128,0.250
3013,20150129,0
3013,20150130,0.500
3013,20150131,0.333
3013,20150201,0.333
3013,20150202,0.333
3013,20150203,0.500
3013,20150204,0
3013,20150205,0.500
3013,20150206,0.000
3013,20150207,0.000
3013,20150208,0.333
3013,20150209,0.000
3013,20150210,1.000
3013,20150211,0.000
3013,20150212,0.333
3013,20150213,0.000
3013,20150214,0
3013,20150215,0.333
3013,20150216,0.000
3013,20150217,0.000
3013,20150218,0.333
3013,20150219,0
3013,20150220,0
3013,20150221,0.667
3013,20150222,0
3013,20150223,0
3013,20150224,0.000
3013,20150225,0.000
3013,20150226,0.333
3013,20150227,0.000
3013,20150228,0.500
3013,20150301,0.000
3013,20150302,0.000
3013,20150303,0.000
3013,20150304,0.200
3013,20150305,0.333
3013,20150306,0.000
3013,20150307,1.000
3013,20150308,0
3013,20150309,0.000
3013,20150310,0.500
3013,20150311,0.000
3013,20150312,0.000
3013,20150313,0.000
3013,20150314,0.000
3013,20150315,0.000
3013,20150316,0.000
3013,20150317,0.500
3013,20150318,0.500
3013,20150319,0.333
3013,20150320,0.333
3013,20150321,0.200
3013,20150322,0
3013,20150323,0.400
3013,20150324,0.000
3013,20150325,0.000
3013,20150326,0.000
3013,20150327,0.500
3013,20150328,0.000
3013,20150329,0.250
3013,20150330,0.000
3013,20150331,0
3013,20150401,0.333
3013,20150402,0.500
3013,20150403,0.333
3013,20150404,0.000
3013,20150405,0.333
3013,20150406,0.000
3013,20150407,0.500
3013,20150408,0.333
3013,20150409,0
3013,20150410,0.000
3013,20150411,0.000
3013,20150412,0.333
3013,20150413,0.000
3013,20150414,0.400
3013,20150415,0.667
3013,20150416,0
3013,20150417,0.000
3013,20150418,0
3013,20150419,0.000
3013,20150420,0.500
3013,20150421,0.000
3013,20150422,0.500
3013,20150423,0.333
3013,20150424,0.000
3013,20150425,0.333
3013,20150426,0.333
3013,20150427,0
3013,20150428,0.000
3013,20150429,0.333
3013,20150430,0.500
3014,20150101,0
3014,20150102,0
3014,20150103,0
3014,20150104,0
3014,20150105,0
3014,20150106,0
3014,20150107,0
3014,20150108,0
3014,20150109,0
3014,20150110,0
3014,20150111,0
3014,20150112,0
3014,20150113,0
3014,20150114,0.000
3014,20150115,0
3014,20150116,0
3014,20150117,0
3014,20150118,0.000
3014,20150119,0.000
3014,20150120,0.000
3014,20150121,0
3014,20150122,0
3014,20150123,0
3014,20150124,0
3014,20150125,0
3014,20150126,0.000
3014,20150127,0
3014,20150128,0
3014,20150129,0.000
3014,20150130,0
3014,20150131,0
3014,20150201,0
3014,20150202,0
3014,20150203,0.000
3014,20150204,0
3014,20150205,0
3014,20150206,0
3014,20150207,0.000
3014,20150208,0
3014,20150209,0.000
3014,20150210,0
3014,20150211,0
3014,20150212,0
3014,20150213,0
3014,20150214,0
3014,20150215,0.000
3014,20150216,0.000
3014,20150217,0
3014,20150218,0
3014,20150219,0
3014,20150220,0
3014,20150221,0
3014,20150222,0
3014,20150223,0
3014,20150224,0
3014,20150225,0
3014,20150226,0.000
3014,20150227,0
3014,20150228,0.000
3014,20150301,0
3014,20150302,0
3014,20150303,0
3014,20150304,0
3014,20150305,0
3014,20150306,0
3014,20150307,0
3014,20150308,0
3014,20150309,0
3014,20150310,0
3014,20150311,0
3014,20150312,0
3014,20150313,0
3014,20150314,0
3014,20150315,0
3014,20150316,0
3014,20150317,0
3014,20150318,0
3014,20150319,0.000
3014,20150320,0
3014,20150321,0.000
3014,20150322,0
3014,20150323,0
3014,20150324,0.000
3014,20150325,0.000
3014,20150326,0
3014,20150327,0
3014,20150328,0
3014,20150329,0
3014,20150330,0
3014,20150331,0
3014,20150401,0
3014,20150402,0
3014,20150403,0
3014,20150404,0
3014,20150405,0
3014,20150406,0
3014,20150407,0
3014,20150408,0
3014,20150409,0
3014,20150410,0
3014,20150411,0
3014,20150412,0
3014,20150413,0
3014,20150414,0
3014,20150415,0.000
3014,20150416,0
3014,20150417,0
3014,20150418,0
3014,20150419,0
3014,20150420,0
3014,20150421,0
3014,20150422,0
3014,20150423,0
3014,20150424,0
3014,20150425,0
3014,20150426,0
3014,20150427,0
3014,20150428,0
3014,20150429,0
3014,20150430,0
3015,20150101,0
3015,20150102,0
3015,20150103,0
3015,20150104,0
3015,20150105,0
3015,20150106,0
3015,20150107,0
3015,20150108,0
3015,20150109,0
3015,20150110,0
3015,20150111,0
3015,20150112,0
3015,20150113,0
3015,20150114,0
3015,20150115,0
3015,20150116,0
3015,20150117,0
3015,20150118,0.000
3015,20150119,0
3015,20150120,0
3015,20150121,0
3015,20150122,0
3015,20150123,0
3015,20150124,0
3015,20150125,0
3015,20150126,0
3015,20150127,0
3015,20150128,0
3015,20150129,0.000
3015,20150130,0
3015,20150131,0
3015,20150201,0.000
3015,20150202,0
3015,20150203,0
3015,20150204,0
3015,20150205,0
3015,20150206,0
3015,20150207,0
3015,20150208,0
3015,20150209,0
3015,20150210,0
3015,20150211,0
3015,20150212,0
3015,20150213,0
3015,20150214,0
3015,20150215,0
3015,20150216,0
3015,20150217,0
3015,20150218,0.000
3015,20150219,0
3015,20150220,0
3015,20150221,0
3015,20150222,0
3015,20150223,0
3015,20150224,0
3015,20150225,0.000
3015,20150226,0
3015,20150227,0
3015,20150228,0
3015,20150301,0
3015,20150302,0
3015,20150303,0
3015,20150304,0
3015,20150305,0
3015,20150306,0
3015,20150307,0
3015,20150308,0
3015,20150309,0
3015,20150310,0
3015,20150311,0
3015,20150312,0
3015,20150313,0
3015,20150314,0
3015,20150315,0
3015,20150316,0
3015,20150317,0
3015,20150318,0
3015,20150319,0
3015,20150320,0
3015,20150321,0
3015,20150322,0
3015,20150323,0
3015,20150324,0
3015,20150325,0
3015,20150326,0
3015,20150327,0
3015,20150328,0
3015,20150329,0
3015,20150330,0
3015,20150331,0
3015,20150401,0
3015,20150402,0
3015,20150403,0
3015,20150404,0
3015,20150405,0
3015,20150406,0
3015,20150407,0
3015,20150408,0
3015,20150409,0
3015,20150410,0
3015,20150411,0
3015,20150412,0
3015,20150413,0
3015,20150414,0
3015,20150415,0.000
3015,20150416,0
3015,20150417,0.000
3015,20150418,0
3015,20150419,0
3015,20150420,0.000
3015,20150421,0
3015,20150422,0
3015,20150423,0
3015,20150424,0
3015,20150425,0
3015,20150426,0
3015,20150427,0
3015,20150428,0
3015,20150429,0
3015,20150430,0
3016,20150101,0.600
3016,20150102,0.429
3016,20150103,0.500
3016,20150104,0.667
3016,20150105,0.429
3016,20150106,0.625
3016,20150107,0.800
3016,20150108,0.000
3016,20150109,0.750
3016,20150110,0.500
3016,20150111,0.500
3016,20150112,0.333
3016,20150113,0.800
3016,20150114,0.714
3016,20150115,0.400
3016,20150116,0.500
3016,20150117,0.400
3016,20150118,0.600
3016,20150119,0.500
3016,20150120,0.667
3016,20150121,0.500
3016,20150122,0.500
3016,20150123,0.750
3016,20150124,0.667
3016,20150125,0.571
3016,20150126,0.600
3016,20150127,1.000
3016,20150128,0.667
3016,20150129,0.333
3016,20150130,1.000
3016,20150131,0.667
3016,20150201,0.833
3016,20150202,0.500
3016,20150203,1.000
3016,20150204,0
3016,20150205,0.500
3016,20150206,0.833
3016,20150207,0.600
3016,20150208,1.000
3016,20150209,0.500
3016,20150210,0.750
3016,20150211,1.000
3016,20150212,0.667
3016,20150213,0.667
3016,20150214,0
3016,20150215,0.500
3016,20150216,0.750
3016,20150217,0.600
3016,20150218,0.667
3016,20150219,1.000
3016,20150220,0
3016,20150221,1.000
3016,20150222,0.333
3016,20150223,0.250
3016,20150224,0.667
3016,20150225,1.000
3016,20150226,0.500
3016,20150227,1.000
3016,20150228,0.600
3016,20150301,0.500
3016,20150302,0.500
3016,20150303,0
3016,20150304,0.500
3016,20150305,1.000
3016,20150306,0.667
3016,20150307,0.500
3016,20150308,1.000
3016,20150309,0.750
3016,20150310,1.000
3016,20150311,0.714
3016,20150312,0.400
3016,20150313,0.600
3016,20150314,0.667
3016,20150315,0.800
3016,20150316,0.500
3016,20150317,0.500
3016,20150318,0.750
3016,20150319,0.600
3016,20150320,0.667
3016,20150321,0.750
3016,20150322,1.000
3016,20150323,0.500
3016,20150324,0.750
3016,20150325,1.000
3016,20150326,1.000
3016,20150327,0.400
3016,20150328,0.500
3016,20150329,0.750
3016,20150330,0.750
3016,20150331,0
3016,20150401,0.500
3016,20150402,0.714
3016,20150403,0.800
3016,20150404,0.333
3016,20150405,0.250
3016,20150406,0.667
3016,20150407,0.500
3016,20150408,0.556
3016,20150409,0
3016,20150410,1.000
3016,20150411,1.000
3016,20150412,1.000
3016,20150413,0.667
3016,20150414,1.000
3016,20150415,0.600
3016,20150416,0
3016,20150417,0.667
3016,20150418,0.600
3016,20150419,0.667
3016,20150420,1.000
3016,20150421,1.000
3016,20150422,0.800
3016,20150423,0.750
3016,20150424,0.500
3016,20150425,0.750
3016,20150426,0.571
3016,20150427,0.400
3016,20150428,0.500
3016,20150429,1.000
3016,20150430,0.750
3017,20150101,0
3017,20150102,0.000
3017,20150103,0
3017,20150104,0
3017,20150105,0.000
3017,20150106,0
3017,20150107,0.000
3017,20150108,0
3017,20150109,0
3017,20150110,0
3017,20150111,0.000
3017,20150112,0.000
3017,20150113,0
3017,20150114,0
3017,20150115,0
3017,20150116,0
3017,20150117,0
3017,20150118,0
3017,20150119,0.000
3017,20150120,0.000
3017,20150121,0
3017,20150122,0
3017,20150123,0
3017,20150124,0
3017,20150125,0.000
3017,20150126,0
3017,20150127,0
3017,20150128,0
3017,20150129,0
3017,20150130,0
3017,20150131,0.000
3017,20150201,0
3017,20150202,0
3017,20150203,0
3017,20150204,0
3017,20150205,0
3017,20150206,0
3017,20150207,0
3017,20150208,0
3017,20150209,0
3017,20150210,0
3017,20150211,0.000
3017,20150212,0.000
3017,20150213,0
3017,20150214,0
3017,20150215,0
3017,20150216,0
3017,20150217,0.000
3017,20150218,0
3017,20150219,0
3017,20150220,0
3017,20150221,0
3017,20150222,0
3017,20150223,0
3017,20150224,0
3017,20150225,0
3017,20150226,0
3017,20150227,0
3017,20150228,0
3017,20150301,0
3017,20150302,0
3017,20150303,0
3017,20150304,0.000
3017,20150305,0
3017,20150306,0
3017,20150307,0
3017,20150308,0
3017,20150309,0
3017,20150310,0
3017,20150311,0
3017,20150312,0
3017,20150313,0
3017,20150314,0
3017,20150315,0
3017,20150316,0.000
3017,20150317,0
3017,20150318,0.000
3017,20150319,0.000
3017,20150320,0
3017,20150321,0
3017,20150322,0
3017,20150323,0
3017,20150324,0
3017,20150325,0.000
3017,20150326,0
3017,20150327,0
3017,20150328,0
3017,20150329,0
3017,20150330,0.000
3017,20150331,0
3017,20150401,0
3017,20150402,0
3017,20150403,0
3017,20150404,0
3017,20150405,0
3017,20150406,0.000
3017,20150407,0
3017,20150408,0
3017,20150409,0
3017,20150410,0
3017,20150411,0
3017,20150412,0
3017,20150413,0
3017,20150414,0.000
3017,20150415,0.000
3017,20150416,0
3017,20150417,0
3017,20150418,0
3017,20150419,0
3017,20150420,0.000
3017,20150421,0
3017,20150422,0
3017,20150423,0.000
3017,20150424,0
3017,20150425,0
3017,20150426,0.000
3017,20150427,0
3017,20150428,0
3017,20150429,0.000
3017,20150430,0
3018,20150101,0.400
3018,20150102,0.000
3018,20150103,0.500
3018,20150104,0.667
3018,20150105,0.333
3018,20150106,0.400
3018,20150107,0.500
3018,20150108,0.000
3018,20150109,0.667
3018,20150110,0.500
3018,20150111,0.500
3018,20150112,0.000
3018,20150113,0.000
3018,20150114,0.250
3018,20150115,0.333
3018,20150116,0.000
3018,20150117,0.333
3018,20150118,0.250
3018,20150119,0.000
3018,20150120,0.500
3018,20150121,0.400
3018,20150122,0.333
3018,20150123,0.400
3018,20150124,0.500
3018,20150125,1.000
3018,20150126,0.200
3018,20150127,0.333
3018,20150128,0.500
3018,20150129,0.000
3018,20150130,0.500
3018,20150131,0.000
3018,20150201,0.250
3018,20150202,0.667
3018,20150203,0.750
3018,20150204,0
3018,20150205,0.500
3018,20150206,0.500
3018,20150207,0.000
3018,20150208,0
3018,20150209,0.333
3018,20150210,0.000
3018,20150211,0.000
3018,20150212,0.333
3018,20150213,0
3018,20150214,0
3018,20150215,0.000
3018,20150216,0.250
3018,20150217,0.250
3018,20150218,0.286
3018,20150219,0.333
3018,20150220,0
3018,20150221,0.000
3018,20150222,1.000
3018,20150223,1.000
3018,20150224,0.500
3018,20150225,0.500
3018,20150226,0.667
3018,20150227,0.000
3018,20150228,0.250
3018,20150301,0.500
3018,20150302,0.333
3018,20150303,0.000
3018,20150304,0.333
3018,20150305,0.500
3018,20150306,0.750
3018,20150307,0.500
3018,20150308,0.000
3018,20150309,0.500
3018,20150310,0.333
3018,20150311,0.333
3018,20150312,0.000
3018,20150313,0.333
3018,20150314,1.000
3018,20150315,0.000
3018,20150316,0.500
3018,20150317,1.000
3018,20150318,0.500
3018,20150319,0.600
3018,20150320,0.667
3018,20150321,0.400
3018,20150322,0.667
3018,20150323,0.400
3018,20150324,0.667
3018,20150325,0.667
3018,20150326,0.000
3018,20150327,0.000
3018,20150328,0.600
3018,20150329,0.000
3018,20150330,0.333
3018,20150331,0
3018,20150401,0.250
3018,20150402,0.000
3018,20150403,0.333
3018,20150404,0.000
3018,20150405,0.000
3018,20150406,0.000
3018,20150407,0.200
3018,20150408,0.000
3018,20150409,0
3018,20150410,0.000
3018,20150411,0
3018,20150412,0.333
3018,20150413,0.000
3018,20150414,0.000
3018,20150415,0.500
3018,20150416,0
3018,20150417,0.000
3018,20150418,0.400
3018,20150419,0
3018,20150420,0.333
3018,20150421,0.000
3018,20150422,0.000
3018,20150423,0.400
3018,20150424,0.500
3018,20150425,0.000
3018,20150426,0.000
3018,20150427,0.000
3018,20150428,0.000
3018,20150429,0.000
3018,20150430,0.400
3101,20150101,0
3101,20150102,0
3101,20150103,0
3101,20150104,0
3101,20150105,0
3101,20150106,0
3101,20150107,0
3101,20150108,0
3101,20150109,0
3101,20150110,0
3101,20150111,0
3101,20150112,0
3101,20150113,0
3101,20150114,0
3101,20150115,0
3101,20150116,0
3101,20150117,0
3101,20150118,0
3101,20150119,0
3101,20150120,0
3101,20150121,0
3101,20150122,0
3101,20150123,0
3101,20150124,0
3101,20150125,0
3101,20150126,0
3101,20150127,0
3101,20150128,0
3101,20150129,0
3101,20150130,0
3101,20150131,0
3101,20150201,0
3101,20150202,0
3101,20150203,0
3101,20150204,0
3101,20150205,0
3101,20150206,0
3101,20150207,0
3101,20150208,0
3101,20150209,0
3101,20150210,0
3101,20150211,0
3101,20150212,0
3101,20150213,0
3101,20150214,0
3101,20150215,0
3101,20150216,0
3101,20150217,0
3101,20150218,0
3101,20150219,0
3101,20150220,0
3101,20150221,0
3101,20150222,0
3101,20150223,0
3101,20150224,0
3101,20150225,0
3101,20150226,0
3101,20150227,0
3101,20150228,0
3101,20150301,0
3101,20150302,0
3101,20150303,0
3101,20150304,0
3101,20150305,0
3101,20150306,0
3101,20150307,0
3101,20150308,0
3101,20150309,0
3101,20150310,0
3101,20150311,0
3101,20150312,0
3101,20150313,0
3101,20150314,0
3101,20150315,0
3101,20150316,0
3101,20150317,0
3101,20150318,0
3101,20150319,0
3101,20150320,0
3101,20150321,0
3101,20150322,0
3101,20150323,0
3101,20150324,0
3101,20150325,0
3101,20150326,0
3101,20150327,0
3101,20150328,0
3101,20150329,0
3101,20150330,0
3101,20150331,0
3101,20150401,0
3101,20150402,0
3101,20150403,0
3101,20150404,0
