编码,日期,销量,周
3005,20150523,7,6
3005,20150524,1,7
3005,20150525,2,1
3005,20150526,1,2
3005,20150527,1,3
3005,20150528,2,4
3005,20150529,3,5
3005,20150530,1,6
3005,20150531,1,7
3005,20150601,6,1
3005,20150602,1,2
3005,20150603,1,3
3005,20150604,1,4
3005,20150605,0,5
3005,20150606,6,6
3005,20150607,7,7
3005,20150608,3,1
3005,20150609,3,2
3005,20150610,4,3
3005,20150611,1,4
3005,20150612,10,5
3005,20150613,9,6
3005,20150614,4,7
3005,20150615,2,1
3005,20150616,2,2
3005,20150617,3,3
3005,20150618,1,4
3005,20150619,0,5
3005,20150620,1,6
3005,20150621,1,7
3005,20150622,1,1
3005,20150623,3,2
3005,20150624,2,3
3005,20150625,1,4
3005,20150626,1,5
3005,20150627,1,6
3005,20150628,5,7
3005,20150629,0,1
3005,20150630,2,2
3005,20150701,2,3
3005,20150702,3,4
3005,20150703,1,5
3005,20150704,2,6
3005,20150705,1,7
3005,20150706,4,1
3005,20150707,1,2
3005,20150708,4,3
3005,20150709,3,4
3005,20150710,3,5
3005,20150711,2,6
3005,20150712,0,7
3005,20150713,2,1
3005,20150714,1,2
3005,20150715,3,3
3005,20150716,1,4
3005,20150717,2,5
3005,20150718,2,6
3005,20150719,3,7
3005,20150720,1,1
3005,20150721,0,2
3005,20150722,1,3
3005,20150723,1,4
3005,20150724,1,5
3005,20150725,0,6
3005,20150726,1,7
3005,20150727,1,1
3005,20150728,3,2
3005,20150729,1,3
3005,20150730,1,4
3005,20150731,0,5
3005,20150801,1,6
3005,20150802,0,7
3005,20150803,1,1
3005,20150804,0,2
3005,20150805,0,3
3005,20150806,0,4
3005,20150807,1,5
3005,20150808,2,6
3005,20150809,4,7
3005,20150810,0,1
3005,20150811,0,2
3005,20150812,0,3
3005,20150813,2,4
3005,20150814,1,5
3005,20150815,2,6
3005,20150816,0,7
3005,20150817,0,1
3005,20150818,0,2
3005,20150819,0,3
3005,20150820,0,4
3005,20150821,0,5
3005,20150822,0,6
3005,20150823,1,7
3005,20150824,0,1
3005,20150825,0,2
3005,20150826,2,3
3005,20150827,2,4
3005,20150828,0,5
3005,20150829,1,6
3005,20150830,1,7
3005,20150831,1,1
3006,20150101,4,4
3006,20150102,3,5
3006,20150103,1,6
3006,20150104,5,7
3006,20150105,2,1
3006,20150106,1,2
3006,20150107,8,3
3006,20150108,0,4
3006,20150109,2,5
3006,20150110,4,6
3006,20150111,0,7
3006,20150112,5,1
3006,20150113,4,2
3006,20150114,1,3
3006,20150115,0,4
3006,20150116,2,5
3006,20150117,0,6
3006,20150118,1,7
3006,20150119,8,1
3006,20150120,3,2
3006,20150121,3,3
3006,20150122,1,4
3006,20150123,3,5
3006,20150124,7,6
3006,20150125,2,7
3006,20150126,3,1
3006,20150127,0,2
3006,20150128,7,3
3006,20150129,1,4
3006,20150130,1,5
3006,20150131,6,6
3006,20150201,4,7
3006,20150202,1,1
3006,20150203,1,2
3006,20150204,0,3
3006,20150205,4,4
3006,20150206,4,5
3006,20150207,5,6
3006,20150208,1,7
3006,20150209,4,1
3006,20150210,5,2
3006,20150211,1,3
3006,20150212,3,4
3006,20150213,3,5
3006,20150214,0,6
3006,20150215,1,7
3006,20150216,5,1
3006,20150217,7,2
3006,20150218,8,3
3006,20150219,1,4
3006,20150220,0,5
3006,20150221,0,6
3006,20150222,0,7
3006,20150223,2,1
3006,20150224,4,2
3006,20150225,2,3
3006,20150226,1,4
3006,20150227,1,5
3006,20150228,0,6
3006,20150301,2,7
3006,20150302,1,1
3006,20150303,5,2
3006,20150304,5,3
3006,20150305,0,4
3006,20150306,2,5
3006,20150307,7,6
3006,20150308,4,7
3006,20150309,2,1
3006,20150310,5,2
3006,20150311,10,3
3006,20150312,4,4
3006,20150313,1,5
3006,20150314,5,6
3006,20150315,3,7
3006,20150316,5,1
3006,20150317,1,2
3006,20150318,0,3
3006,20150319,5,4
3006,20150320,1,5
3006,20150321,0,6
3006,20150322,1,7
3006,20150323,3,1
3006,20150324,5,2
3006,20150325,1,3
3006,20150326,1,4
3006,20150327,0,5
3006,20150328,1,6
3006,20150329,3,7
3006,20150330,5,1
3006,20150331,0,2
3006,20150401,0,3
3006,20150402,0,4
3006,20150403,2,5
3006,20150404,0,6
3006,20150405,3,7
3006,20150406,1,1
3006,20150407,3,2
3006,20150408,6,3
3006,20150409,0,4
3006,20150410,1,5
3006,20150411,5,6
3006,20150412,3,7
3006,20150413,2,1
3006,20150414,3,2
3006,20150415,2,3
3006,20150416,0,4
3006,20150417,0,5
3006,20150418,0,6
3006,20150419,3,7
3006,20150420,0,1
3006,20150421,7,2
3006,20150422,3,3
3006,20150423,5,4
3006,20150424,2,5
3006,20150425,4,6
3006,20150426,9,7
3006,20150427,2,1
3006,20150428,3,2
3006,20150429,9,3
3006,20150430,1,4
3006,20150501,3,5
3006,20150502,3,6
3006,20150503,2,7
3006,20150504,3,1
3006,20150505,2,2
3006,20150506,5,3
3006,20150507,10,4
3006,20150508,1,5
3006,20150509,5,6
3006,20150510,3,7
3006,20150511,0,1
3006,20150512,3,2
3006,20150513,5,3
3006,20150514,1,4
3006,20150515,1,5
3006,20150516,4,6
3006,20150517,1,7
3006,20150518,2,1
3006,20150519,5,2
3006,20150520,2,3
3006,20150521,3,4
3006,20150522,4,5
3006,20150523,7,6
3006,20150524,3,7
3006,20150525,0,1
3006,20150526,0,2
3006,20150527,3,3
3006,20150528,1,4
3006,20150529,1,5
3006,20150530,3,6
3006,20150531,2,7
3006,20150601,2,1
3006,20150602,3,2
3006,20150603,5,3
3006,20150604,2,4
3006,20150605,3,5
3006,20150606,1,6
3006,20150607,6,7
3006,20150608,8,1
3006,20150609,3,2
3006,20150610,6,3
3006,20150611,3,4
3006,20150612,6,5
3006,20150613,5,6
3006,20150614,2,7
3006,20150615,0,1
3006,20150616,3,2
3006,20150617,8,3
3006,20150618,3,4
3006,20150619,1,5
3006,20150620,4,6
3006,20150621,1,7
3006,20150622,1,1
3006,20150623,5,2
3006,20150624,2,3
3006,20150625,2,4
3006,20150626,4,5
3006,20150627,4,6
3006,20150628,7,7
3006,20150629,2,1
3006,20150630,3,2
3006,20150701,4,3
3006,20150702,3,4
3006,20150703,1,5
3006,20150704,2,6
3006,20150705,4,7
3006,20150706,4,1
3006,20150707,3,2
3006,20150708,4,3
3006,20150709,3,4
3006,20150710,4,5
3006,20150711,6,6
3006,20150712,5,7
3006,20150713,4,1
3006,20150714,2,2
3006,20150715,6,3
3006,20150716,7,4
3006,20150717,3,5
3006,20150718,2,6
3006,20150719,9,7
3006,20150720,0,1
3006,20150721,3,2
3006,20150722,1,3
3006,20150723,2,4
3006,20150724,3,5
3006,20150725,3,6
3006,20150726,0,7
3006,20150727,0,1
3006,20150728,5,2
3006,20150729,10,3
3006,20150730,2,4
3006,20150731,2,5
3006,20150801,1,6
3006,20150802,0,7
3006,20150803,7,1
3006,20150804,3,2
3006,20150805,1,3
3006,20150806,2,4
3006,20150807,4,5
3006,20150808,3,6
3006,20150809,2,7
3006,20150810,3,1
3006,20150811,1,2
3006,20150812,7,3
3006,20150813,1,4
3006,20150814,0,5
3006,20150815,1,6
3006,20150816,1,7
3006,20150817,3,1
3006,20150818,4,2
3006,20150819,2,3
3006,20150820,0,4
3006,20150821,1,5
3006,20150822,2,6
3006,20150823,5,7
3006,20150824,2,1
3006,20150825,0,2
3006,20150826,5,3
3006,20150827,0,4
3006,20150828,3,5
3006,20150829,3,6
3006,20150830,9,7
3006,20150831,7,1
3007,20150101,2,4
3007,20150102,2,5
3007,20150103,2,6
3007,20150104,0,7
3007,20150105,1,1
3007,20150106,2,2
3007,20150107,0,3
3007,20150108,1,4
3007,20150109,0,5
3007,20150110,1,6
3007,20150111,0,7
3007,20150112,0,1
3007,20150113,0,2
3007,20150114,4,3
3007,20150115,0,4
3007,20150116,6,5
3007,20150117,0,6
3007,20150118,0,7
3007,20150119,3,1
3007,20150120,0,2
3007,20150121,0,3
3007,20150122,1,4
3007,20150123,0,5
3007,20150124,0,6
3007,20150125,4,7
3007,20150126,1,1
3007,20150127,0,2
3007,20150128,0,3
3007,20150129,3,4
3007,20150130,0,5
3007,20150131,3,6
3007,20150201,3,7
3007,20150202,1,1
3007,20150203,2,2
3007,20150204,0,3
3007,20150205,2,4
3007,20150206,2,5
3007,20150207,0,6
3007,20150208,3,7
3007,20150209,1,1
3007,20150210,2,2
3007,20150211,0,3
3007,20150212,2,4
3007,20150213,1,5
3007,20150214,0,6
3007,20150215,3,7
3007,20150216,3,1
3007,20150217,5,2
3007,20150218,2,3
3007,20150219,0,4
3007,20150220,0,5
3007,20150221,11,6
3007,20150222,0,7
3007,20150223,1,1
3007,20150224,0,2
3007,20150225,1,3
3007,20150226,3,4
3007,20150227,1,5
3007,20150228,0,6
3007,20150301,0,7
3007,20150302,0,1
3007,20150303,0,2
3007,20150304,5,3
3007,20150305,0,4
3007,20150306,0,5
3007,20150307,1,6
3007,20150308,1,7
3007,20150309,1,1
3007,20150310,0,2
3007,20150311,0,3
3007,20150312,0,4
3007,20150313,1,5
3007,20150314,1,6
3007,20150315,0,7
3007,20150316,3,1
3007,20150317,1,2
3007,20150318,0,3
3007,20150319,0,4
3007,20150320,1,5
3007,20150321,0,6
3007,20150322,2,7
3007,20150323,2,1
3007,20150324,3,2
3007,20150325,1,3
3007,20150326,0,4
3007,20150327,2,5
3007,20150328,0,6
3007,20150329,1,7
3007,20150330,1,1
3007,20150331,0,2
3007,20150401,1,3
3007,20150402,1,4
3007,20150403,0,5
3007,20150404,0,6
3007,20150405,4,7
3007,20150406,1,1
3007,20150407,0,2
3007,20150408,1,3
3007,20150409,0,4
3007,20150410,0,5
3007,20150411,0,6
3007,20150412,3,7
3007,20150413,1,1
3007,20150414,1,2
3007,20150415,5,3
3007,20150416,0,4
3007,20150417,0,5
3007,20150418,0,6
3007,20150419,0,7
3007,20150420,0,1
3007,20150421,1,2
3007,20150422,2,3
3007,20150423,3,4
3007,20150424,1,5
3007,20150425,0,6
3007,20150426,2,7
3007,20150427,0,1
3007,20150428,0,2
3007,20150429,5,3
3007,20150430,2,4
3007,20150501,2,5
3007,20150502,1,6
3007,20150503,2,7
3007,20150504,1,1
3007,20150505,4,2
3007,20150506,3,3
3007,20150507,1,4
3007,20150508,4,5
3007,20150509,1,6
3007,20150510,0,7
3007,20150511,4,1
3007,20150512,0,2
3007,20150513,0,3
3007,20150514,0,4
3007,20150515,0,5
3007,20150516,0,6
3007,20150517,4,7
3007,20150518,7,1
3007,20150519,0,2
3007,20150520,1,3
3007,20150521,3,4
3007,20150522,4,5
3007,20150523,2,6
3007,20150524,1,7
3007,20150525,0,1
3007,20150526,1,2
3007,20150527,0,3
3007,20150528,0,4
3007,20150529,1,5
3007,20150530,1,6
3007,20150531,2,7
3007,20150601,2,1
3007,20150602,2,2
3007,20150603,1,3
3007,20150604,0,4
3007,20150605,3,5
3007,20150606,0,6
3007,20150607,1,7
3007,20150608,0,1
3007,20150609,0,2
3007,20150610,3,3
3007,20150611,4,4
3007,20150612,4,5
3007,20150613,3,6
3007,20150614,5,7
3007,20150615,6,1
3007,20150616,2,2
3007,20150617,3,3
3007,20150618,1,4
3007,20150619,0,5
3007,20150620,4,6
3007,20150621,0,7
3007,20150622,1,1
3007,20150623,1,2
3007,20150624,2,3
3007,20150625,3,4
3007,20150626,5,5
3007,20150627,2,6
3007,20150628,0,7
3007,20150629,0,1
3007,20150630,5,2
3007,20150701,2,3
3007,20150702,4,4
3007,20150703,8,5
3007,20150704,2,6
3007,20150705,5,7
3007,20150706,1,1
3007,20150707,2,2
3007,20150708,2,3
3007,20150709,1,4
3007,20150710,3,5
3007,20150711,9,6
3007,20150712,5,7
3007,20150713,3,1
3007,20150714,1,2
3007,20150715,3,3
3007,20150716,3,4
3007,20150717,1,5
3007,20150718,0,6
3007,20150719,0,7
3007,20150720,1,1
3007,20150721,6,2
3007,20150722,0,3
3007,20150723,3,4
3007,20150724,1,5
3007,20150725,3,6
3007,20150726,4,7
3007,20150727,1,1
3007,20150728,5,2
3007,20150729,3,3
3007,20150730,0,4
3007,20150731,1,5
3007,20150801,1,6
3007,20150802,1,7
3007,20150803,4,1
3007,20150804,4,2
3007,20150805,1,3
3007,20150806,1,4
3007,20150807,2,5
3007,20150808,4,6
3007,20150809,2,7
3007,20150810,4,1
3007,20150811,0,2
3007,20150812,3,3
3007,20150813,1,4
3007,20150814,0,5
3007,20150815,1,6
3007,20150816,0,7
3007,20150817,2,1
3007,20150818,2,2
3007,20150819,0,3
3007,20150820,2,4
3007,20150821,2,5
3007,20150822,0,6
3007,20150823,1,7
3007,20150824,1,1
3007,20150825,3,2
3007,20150826,3,3
3007,20150827,0,4
3007,20150828,0,5
3007,20150829,8,6
3007,20150830,2,7
3007,20150831,1,1
3008,20150101,3,4
3008,20150102,2,5
3008,20150103,1,6
3008,20150104,1,7
3008,20150105,1,1
3008,20150106,4,2
3008,20150107,1,3
3008,20150108,1,4
3008,20150109,0,5
3008,20150110,0,6
3008,20150111,1,7
3008,20150112,1,1
3008,20150113,2,2
3008,20150114,1,3
3008,20150115,2,4
3008,20150116,1,5
3008,20150117,4,6
3008,20150118,3,7
3008,20150119,3,1
3008,20150120,1,2
3008,20150121,1,3
3008,20150122,3,4
3008,20150123,0,5
3008,20150124,1,6
3008,20150125,1,7
3008,20150126,0,1
3008,20150127,3,2
3008,20150128,1,3
3008,20150129,2,4
3008,20150130,1,5
3008,20150131,2,6
3008,20150201,6,7
3008,20150202,1,1
3008,20150203,2,2
3008,20150204,0,3
3008,20150205,2,4
3008,20150206,1,5
3008,20150207,1,6
3008,20150208,2,7
3008,20150209,4,1
3008,20150210,3,2
3008,20150211,2,3
3008,20150212,0,4
3008,20150213,2,5
3008,20150214,0,6
3008,20150215,1,7
3008,20150216,1,1
3008,20150217,2,2
3008,20150218,1,3
3008,20150219,0,4
3008,20150220,0,5
3008,20150221,0,6
3008,20150222,0,7
3008,20150223,0,1
3008,20150224,0,2
3008,20150225,0,3
3008,20150226,1,4
3008,20150227,0,5
3008,20150228,0,6
3008,20150301,0,7
3008,20150302,1,1
3008,20150303,2,2
3008,20150304,2,3
3008,20150305,1,4
3008,20150306,0,5
3008,20150307,1,6
3008,20150308,1,7
3008,20150309,0,1
3008,20150310,2,2
3008,20150311,1,3
3008,20150312,2,4
3008,20150313,1,5
3008,20150314,0,6
3008,20150315,1,7
3008,20150316,0,1
3008,20150317,1,2
3008,20150318,1,3
3008,20150319,0,4
3008,20150320,0,5
3008,20150321,0,6
3008,20150322,0,7
3008,20150323,0,1
3008,20150324,1,2
3008,20150325,1,3
3008,20150326,2,4
3008,20150327,2,5
3008,20150328,0,6
3008,20150329,1,7
3008,20150330,0,1
3008,20150331,0,2
3008,20150401,2,3
3008,20150402,3,4
3008,20150403,0,5
3008,20150404,1,6
3008,20150405,1,7
3008,20150406,0,1
3008,20150407,3,2
3008,20150408,3,3
3008,20150409,0,4
3008,20150410,1,5
3008,20150411,2,6
3008,20150412,4,7
3008,20150413,1,1
3008,20150414,2,2
3008,20150415,1,3
3008,20150416,0,4
3008,20150417,2,5
3008,20150418,0,6
3008,20150419,3,7
3008,20150420,4,1
3008,20150421,0,2
3008,20150422,6,3
3008,20150423,4,4
3008,20150424,2,5
3008,20150425,2,6
3008,20150426,1,7
3008,20150427,0,1
3008,20150428,0,2
3008,20150429,0,3
3008,20150430,0,4
3008,20150501,3,5
3008,20150502,1,6
3008,20150503,1,7
3008,20150504,1,1
3008,20150505,1,2
3008,20150506,1,3
3008,20150507,1,4
3008,20150508,0,5
3008,20150509,1,6
3008,20150510,1,7
3008,20150511,1,1
3008,20150512,2,2
3008,20150513,1,3
3008,20150514,0,4
3008,20150515,3,5
3008,20150516,3,6
3008,20150517,2,7
3008,20150518,2,1
3008,20150519,3,2
3008,20150520,1,3
3008,20150521,0,4
3008,20150522,2,5
3008,20150523,3,6
3008,20150524,4,7
3008,20150525,1,1
3008,20150526,0,2
3008,20150527,1,3
3008,20150528,2,4
3008,20150529,0,5
3008,20150530,1,6
3008,20150531,2,7
3008,20150601,2,1
3008,20150602,1,2
3008,20150603,2,3
3008,20150604,3,4
3008,20150605,1,5
3008,20150606,1,6
3008,20150607,0,7
3008,20150608,0,1
3008,20150609,0,2
3008,20150610,2,3
3008,20150611,3,4
3008,20150612,3,5
3008,20150613,2,6
3008,20150614,2,7
3008,20150615,0,1
3008,20150616,0,2
3008,20150617,1,3
3008,20150618,2,4
3008,20150619,0,5
3008,20150620,1,6
3008,20150621,2,7
3008,20150622,3,1
3008,20150623,2,2
3008,20150624,0,3
3008,20150625,2,4
3008,20150626,1,5
3008,20150627,1,6
3008,20150628,2,7
3008,20150629,0,1
3008,20150630,2,2
3008,20150701,4,3
3008,20150702,1,4
3008,20150703,0,5
3008,20150704,2,6
3008,20150705,1,7
3008,20150706,0,1
3008,20150707,0,2
3008,20150708,3,3
3008,20150709,2,4
3008,20150710,1,5
3008,20150711,2,6
3008,20150712,2,7
3008,20150713,0,1
3008,20150714,1,2
3008,20150715,4,3
3008,20150716,2,4
3008,20150717,4,5
3008,20150718,1,6
3008,20150719,1,7
3008,20150720,0,1
3008,20150721,0,2
3008,20150722,1,3
3008,20150723,1,4
3008,20150724,3,5
3008,20150725,2,6
3008,20150726,3,7
3008,20150727,1,1
3008,20150728,0,2
3008,20150729,1,3
3008,20150730,1,4
3008,20150731,1,5
3008,20150801,1,6
3008,20150802,3,7
3008,20150803,1,1
3008,20150804,3,2
3008,20150805,1,3
3008,20150806,3,4
3008,20150807,1,5
3008,20150808,2,6
3008,20150809,1,7
3008,20150810,2,1
3008,20150811,0,2
3008,20150812,4,3
3008,20150813,0,4
3008,20150814,1,5
3008,20150815,0,6
3008,20150816,1,7
3008,20150817,2,1
3008,20150818,1,2
3008,20150819,0,3
3008,20150820,1,4
3008,20150821,1,5
3008,20150822,0,6
3008,20150823,0,7
3008,20150824,0,1
3008,20150825,2,2
3008,20150826,0,3
3008,20150827,0,4
3008,20150828,1,5
3008,20150829,5,6
3008,20150830,0,7
3008,20150831,1,1
3009,20150101,0,4
3009,20150102,0,5
3009,20150103,0,6
3009,20150104,0,7
3009,20150105,0,1
3009,20150106,0,2
3009,20150107,0,3
3009,20150108,0,4
3009,20150109,0,5
3009,20150110,0,6
3009,20150111,0,7
3009,20150112,1,1
3009,20150113,0,2
3009,20150114,0,3
3009,20150115,0,4
3009,20150116,0,5
3009,20150117,0,6
3009,20150118,0,7
3009,20150119,0,1
3009,20150120,0,2
3009,20150121,0,3
3009,20150122,0,4
3009,20150123,0,5
3009,20150124,0,6
3009,20150125,0,7
3009,20150126,0,1
3009,20150127,0,2
3009,20150128,0,3
3009,20150129,0,4
3009,20150130,0,5
3009,20150131,0,6
3009,20150201,1,7
3009,20150202,0,1
3009,20150203,1,2
3009,20150204,0,3
3009,20150205,0,4
3009,20150206,0,5
3009,20150207,1,6
3009,20150208,0,7
3009,20150209,0,1
3009,20150210,0,2
3009,20150211,0,3
3009,20150212,1,4
3009,20150213,1,5
3009,20150214,0,6
3009,20150215,0,7
3009,20150216,0,1
3009,20150217,0,2
3009,20150218,0,3
3009,20150219,0,4
3009,20150220,0,5
3009,20150221,0,6
3009,20150222,0,7
3009,20150223,0,1
3009,20150224,0,2
3009,20150225,0,3
3009,20150226,0,4
3009,20150227,0,5
3009,20150228,0,6
3009,20150301,2,7
3009,20150302,0,1
3009,20150303,0,2
3009,20150304,0,3
3009,20150305,1,4
3009,20150306,0,5
3009,20150307,0,6
3009,20150308,0,7
3009,20150309,0,1
3009,20150310,0,2
3009,20150311,0,3
3009,20150312,0,4
3009,20150313,0,5
3009,20150314,0,6
3009,20150315,0,7
3009,20150316,0,1
3009,20150317,0,2
3009,20150318,0,3
3009,20150319,0,4
3009,20150320,0,5
3009,20150321,0,6
3009,20150322,0,7
3009,20150323,0,1
3009,20150324,0,2
3009,20150325,0,3
3009,20150326,0,4
3009,20150327,0,5
3009,20150328,0,6
3009,20150329,0,7
3009,20150330,0,1
3009,20150331,0,2
3009,20150401,0,3
3009,20150402,0,4
3009,20150403,0,5
3009,20150404,0,6
3009,20150405,0,7
3009,20150406,0,1
3009,20150407,0,2
3009,20150408,0,3
3009,20150409,0,4
3009,20150410,0,5
3009,20150411,0,6
3009,20150412,0,7
3009,20150413,0,1
3009,20150414,0,2
3009,20150415,0,3
3009,20150416,0,4
3009,20150417,0,5
3009,20150418,0,6
3009,20150419,0,7
3009,20150420,0,1
3009,20150421,0,2
3009,20150422,0,3
3009,20150423,2,4
3009,20150424,0,5
3009,20150425,0,6
3009,20150426,0,7
3009,20150427,0,1
3009,20150428,0,2
3009,20150429,0,3
3009,20150430,0,4
3009,20150501,0,5
3009,20150502,0,6
3009,20150503,0,7
3009,20150504,0,1
3009,20150505,0,2
3009,20150506,0,3
3009,20150507,0,4
3009,20150508,0,5
3009,20150509,0,6
3009,20150510,0,7
3009,20150511,0,1
3009,20150512,0,2
3009,20150513,0,3
3009,20150514,0,4
3009,20150515,0,5
3009,20150516,0,6
3009,20150517,0,7
3009,20150518,0,1
3009,20150519,0,2
3009,20150520,0,3
3009,20150521,0,4
3009,20150522,0,5
3009,20150523,0,6
3009,20150524,0,7
3009,20150525,0,1
3009,20150526,0,2
3009,20150527,0,3
3009,20150528,0,4
3009,20150529,0,5
3009,20150530,0,6
3009,20150531,0,7
3009,20150601,0,1
3009,20150602,0,2
3009,20150603,0,3
3009,20150604,0,4
3009,20150605,0,5
3009,20150606,0,6
3009,20150607,0,7
3009,20150608,0,1
3009,20150609,0,2
3009,20150610,0,3
3009,20150611,0,4
3009,20150612,0,5
3009,20150613,0,6
3009,20150614,0,7
3009,20150615,0,1
3009,20150616,0,2
3009,20150617,0,3
3009,20150618,0,4
3009,20150619,0,5
3009,20150620,0,6
3009,20150621,0,7
3009,20150622,0,1
3009,20150623,0,2
3009,20150624,0,3
3009,20150625,0,4
3009,20150626,0,5
3009,20150627,0,6
3009,20150628,0,7
3009,20150629,0,1
3009,20150630,0,2
3009,20150701,0,3
3009,20150702,0,4
3009,20150703,0,5
3009,20150704,0,6
3009,20150705,0,7
3009,20150706,0,1
3009,20150707,1,2
3009,20150708,0,3
3009,20150709,0,4
3009,20150710,0,5
3009,20150711,0,6
3009,20150712,0,7
3009,20150713,1,1
3009,20150714,0,2
3009,20150715,0,3
3009,20150716,0,4
3009,20150717,0,5
3009,20150718,0,6
3009,20150719,0,7
3009,20150720,0,1
3009,20150721,0,2
3009,20150722,0,3
3009,20150723,0,4
3009,20150724,0,5
3009,20150725,0,6
3009,20150726,0,7
3009,20150727,0,1
3009,20150728,0,2
3009,20150729,0,3
3009,20150730,1,4
3009,20150731,0,5
3009,20150801,0,6
3009,20150802,0,7
3009,20150803,0,1
3009,20150804,0,2
3009,20150805,0,3
3009,20150806,0,4
3009,20150807,0,5
3009,20150808,0,6
3009,20150809,0,7
3009,20150810,0,1
3009,20150811,0,2
3009,20150812,0,3
3009,20150813,0,4
3009,20150814,0,5
3009,20150815,0,6
3009,20150816,0,7
3009,20150817,0,1
3009,20150818,0,2
3009,20150819,0,3
3009,20150820,0,4
3009,20150821,0,5
3009,20150822,0,6
3009,20150823,0,7
3009,20150824,0,1
3009,20150825,0,2
3009,20150826,0,3
3009,20150827,0,4
3009,20150828,0,5
3009,20150829,0,6
3009,20150830,0,7
3009,20150831,0,1
3010,20150101,1,4
3010,20150102,0,5
3010,20150103,0,6
3010,20150104,0,7
3010,20150105,0,1
3010,20150106,0,2
3010,20150107,0,3
3010,20150108,4,4
3010,20150109,2,5
3010,20150110,0,6
3010,20150111,1,7
3010,20150112,0,1
3010,20150113,2,2
3010,20150114,0,3
3010,20150115,1,4
3010,20150116,0,5
3010,20150117,0,6
3010,20150118,0,7
3010,20150119,1,1
3010,20150120,0,2
3010,20150121,0,3
3010,20150122,0,4
3010,20150123,0,5
3010,20150124,0,6
3010,20150125,0,7
3010,20150126,0,1
3010,20150127,0,2
3010,20150128,1,3
3010,20150129,0,4
3010,20150130,0,5
3010,20150131,2,6
3010,20150201,1,7
3010,20150202,0,1
3010,20150203,0,2
3010,20150204,0,3
3010,20150205,0,4
3010,20150206,0,5
3010,20150207,0,6
3010,20150208,0,7
3010,20150209,0,1
3010,20150210,1,2
3010,20150211,0,3
3010,20150212,0,4
3010,20150213,0,5
3010,20150214,0,6
3010,20150215,0,7
3010,20150216,0,1
3010,20150217,0,2
3010,20150218,1,3
3010,20150219,0,4
3010,20150220,0,5
3010,20150221,0,6
3010,20150222,0,7
3010,20150223,0,1
3010,20150224,1,2
3010,20150225,1,3
3010,20150226,0,4
3010,20150227,0,5
3010,20150228,0,6
3010,20150301,0,7
3010,20150302,0,1
3010,20150303,0,2
3010,20150304,3,3
3010,20150305,2,4
3010,20150306,0,5
3010,20150307,1,6
3010,20150308,2,7
3010,20150309,0,1
3010,20150310,0,2
3010,20150311,0,3
3010,20150312,1,4
3010,20150313,0,5
3010,20150314,0,6
3010,20150315,0,7
3010,20150316,2,1
3010,20150317,0,2
3010,20150318,1,3
3010,20150319,1,4
3010,20150320,0,5
3010,20150321,1,6
3010,20150322,1,7
3010,20150323,1,1
3010,20150324,0,2
3010,20150325,0,3
3010,20150326,0,4
3010,20150327,1,5
3010,20150328,1,6
3010,20150329,0,7
3010,20150330,0,1
3010,20150331,0,2
3010,20150401,0,3
3010,20150402,0,4
3010,20150403,1,5
3010,20150404,0,6
3010,20150405,0,7
3010,20150406,0,1
3010,20150407,0,2
3010,20150408,0,3
3010,20150409,0,4
3010,20150410,0,5
3010,20150411,0,6
3010,20150412,0,7
3010,20150413,1,1
3010,20150414,0,2
3010,20150415,1,3
3010,20150416,0,4
3010,20150417,1,5
3010,20150418,1,6
3010,20150419,1,7
3010,20150420,1,1
3010,20150421,0,2
3010,20150422,0,3
3010,20150423,2,4
3010,20150424,2,5
3010,20150425,0,6
3010,20150426,1,7
3010,20150427,0,1
3010,20150428,2,2
3010,20150429,0,3
3010,20150430,2,4
3010,20150501,1,5
3010,20150502,0,6
3010,20150503,1,7
3010,20150504,3,1
3010,20150505,0,2
3010,20150506,0,3
3010,20150507,1,4
3010,20150508,0,5
3010,20150509,1,6
3010,20150510,0,7
3010,20150511,1,1
3010,20150512,0,2
3010,20150513,0,3
3010,20150514,0,4
3010,20150515,1,5
3010,20150516,0,6
3010,20150517,4,7
3010,20150518,2,1
3010,20150519,0,2
3010,20150520,1,3
3010,20150521,1,4
3010,20150522,0,5
3010,20150523,0,6
3010,20150524,0,7
3010,20150525,0,1
3010,20150526,2,2
3010,20150527,0,3
3010,20150528,0,4
3010,20150529,1,5
3010,20150530,0,6
3010,20150531,1,7
3010,20150601,0,1
3010,20150602,1,2
3010,20150603,0,3
3010,20150604,2,4
3010,20150605,1,5
3010,20150606,0,6
3010,20150607,1,7
3010,20150608,1,1
3010,20150609,0,2
3010,20150610,2,3
3010,20150611,0,4
3010,20150612,3,5
3010,20150613,3,6
3010,20150614,4,7
3010,20150615,2,1
3010,20150616,1,2
3010,20150617,1,3
3010,20150618,0,4
3010,20150619,2,5
3010,20150620,1,6
3010,20150621,0,7
3010,20150622,1,1
3010,20150623,0,2
3010,20150624,1,3
3010,20150625,0,4
3010,20150626,0,5
3010,20150627,1,6
3010,20150628,1,7
3010,20150629,0,1
3010,20150630,2,2
3010,20150701,0,3
3010,20150702,1,4
3010,20150703,0,5
3010,20150704,0,6
3010,20150705,2,7
3010,20150706,2,1
3010,20150707,0,2
3010,20150708,2,3
3010,20150709,1,4
3010,20150710,2,5
3010,20150711,0,6
3010,20150712,3,7
3010,20150713,4,1
3010,20150714,1,2
3010,20150715,0,3
3010,20150716,0,4
3010,20150717,2,5
